,ap0,ap1,ap2,ap3,ap4,result_x,result_y
3276,-85.4596293457,-92.7745781817,-77.66995191,-56.2083014621,-67.3244227794,32,6
3277,-86.827451752,-93.0269531389,-78.0418165312,-55.1157428874,-67.074389712,32,6
3278,-84.9456340344,-94.2337064374,-77.6933512615,-56.8280224772,-66.5144637822,32,6
3279,-86.8669117379,-93.6756696178,-76.2671399751,-54.8275969108,-68.3195147924,32,6
3280,-83.4282591212,-85.8405513732,-72.5953483584,-59.1973673076,-66.5282305042,32,8
3281,-83.5427696236,-84.5591554476,-75.9152378138,-59.8269458312,-66.7277322349,32,8
3282,-85.0604101143,-84.7991151322,-73.3016831522,-58.8358891246,-65.798728008,32,8
3283,-83.7017335412,-85.9442968486,-70.8564085002,-59.9775289965,-67.2557249108,32,8
3284,-82.6645306242,-85.3042468945,-71.75607642,-58.5002984827,-68.2896762201,32,8
3285,-83.7872394323,-87.6912714877,-72.5251397688,-58.2931217628,-65.3873810926,32,8
3286,-82.9546211874,-85.4341652455,-72.0547404727,-58.129002771,-66.4040207814,32,8
3287,-82.8370845,-86.3093199628,-75.0027425143,-58.5628995743,-65.4612202142,32,8
3288,-83.6044416675,-86.1915098936,-71.1785180877,-60.4428410693,-66.817120611,32,8
3289,-82.3544099681,-85.4449276849,-72.7802722694,-59.2810155808,-65.8090861528,32,8
3290,-82.4885012743,-86.3028787949,-73.295256379,-59.7214619518,-65.9988433453,32,8
3291,-83.2282650596,-86.761602005,-72.5706230518,-58.7649019996,-67.3059286865,32,8
3292,-85.1838792029,-85.0675426865,-72.3921221211,-58.8273810974,-66.2668127357,32,8
3293,-83.3109394552,-85.8077780157,-72.8194384444,-60.1071380446,-65.0162283374,32,8
3294,-83.6723232335,-85.5771190494,-73.3204662248,-59.0646794785,-66.8544970291,32,8
3295,-83.9663710328,-86.4838387598,-73.0062866172,-58.519008337,-66.1289514022,32,8
3296,-82.2094316823,-86.6863287936,-72.3852571892,-57.0700917154,-65.9549853427,32,8
3297,-84.1992963195,-85.5072377813,-72.3705735491,-59.6556640517,-64.9999982475,32,8
3298,-83.1867616313,-85.4946032515,-73.744921384,-58.8167557464,-66.1520047641,32,8
3299,-84.2847551782,-85.6847671764,-72.1056647935,-59.0264526779,-64.9441069407,32,8
3300,-89.9993399751,-79.8295769826,-74.9056946771,-61.3274659604,-65.600222934,32,10
3301,-91.3944045231,-79.0114220917,-73.4149471715,-60.5645521847,-66.3788820435,32,10
3302,-88.6380690906,-78.8649666406,-74.5418912278,-62.0970596361,-65.0313407013,32,10
3303,-92.2388764179,-78.4539150407,-74.2627813429,-60.1618062736,-64.0615928142,32,10
3304,-90.9731344937,-80.5738183956,-75.0028395883,-62.9634801855,-65.3900189972,32,10
3305,-89.6514633949,-79.1624765504,-74.4586398975,-61.8845692166,-65.1317177578,32,10
3306,-89.7960187108,-81.637325444,-74.9954876643,-60.6731088268,-66.4691380717,32,10
3307,-90.0642949508,-78.4525324447,-74.7525290997,-61.3459817478,-65.6402778732,32,10
3308,-90.1359219864,-78.5396525388,-74.3684091327,-59.6415204048,-65.7374636069,32,10
3309,-90.7725298269,-78.291253792,-75.2585925187,-62.0906174874,-66.1332758439,32,10
3310,-91.2915822547,-79.7562416677,-75.746564358,-60.8400814345,-66.2781704299,32,10
3311,-89.458907354,-79.6606762277,-74.8113363466,-60.4083022391,-63.02235779,32,10
3312,-90.630457768,-79.2164621539,-75.3385349927,-60.1812158851,-65.1678294155,32,10
3313,-90.4411645935,-79.4407132562,-75.0528647006,-61.2212503667,-64.8997722644,32,10
3314,-90.5346325589,-79.0299019267,-75.7809692133,-60.9359789946,-64.7827202874,32,10
3315,-90.9644078931,-80.3530501811,-75.1832557037,-62.6299373741,-65.2394354486,32,10
3316,-90.2526405396,-81.1533926937,-73.3491982279,-62.9401470793,-65.5380270825,32,10
3317,-90.8829884758,-79.2108688181,-74.4667423651,-61.0474832955,-65.2125651953,32,10
3318,-90.455273067,-79.3195041538,-73.7116023691,-60.9552909404,-66.4949321794,32,10
3319,-90.950947009,-78.9501793567,-74.1360413873,-61.2192806448,-66.3012777241,32,10
3320,-97.8959827377,-78.0604408116,-70.5113399228,-63.0609892149,-65.0396511063,32,12
3321,-98.3423194943,-77.9398287119,-69.8146596932,-64.0553032914,-63.2818894009,32,12
3322,-98.4385721545,-79.4194777935,-69.7970993075,-62.3071084972,-64.694826493,32,12
3323,-95.7874404498,-78.5682672096,-72.145709303,-63.0043534417,-67.2770089497,32,12
3324,-98.3724832726,-78.0475348935,-71.7186583047,-63.7020827261,-66.0831995707,32,12
3325,-98.2365203636,-77.2688486509,-70.586344296,-62.4821675283,-63.8444123008,32,12
3326,-98.0059618091,-81.0689624062,-72.639277556,-63.1779085692,-64.9065023667,32,12
3327,-97.3833167362,-79.6522595874,-71.1537724724,-63.2868195393,-64.8748399428,32,12
3328,-98.7895811774,-77.6275025075,-70.7695974418,-63.078658394,-63.8927141938,32,12
3329,-98.1195941922,-79.2211348492,-69.2387932695,-63.2118932071,-65.7461790261,32,12
3330,-96.3887550835,-77.8411697891,-69.5128650025,-63.8480242702,-64.5625339233,32,12
3331,-99.1024532089,-77.3340691113,-71.1726676002,-62.1047865207,-63.9643186942,32,12
3332,-98.543051172,-78.6809955244,-72.5907131872,-64.3431658497,-65.4708746058,32,12
3333,-96.5978313533,-77.0752351505,-70.5270725835,-64.1395062991,-64.702005535,32,12
3334,-98.9502829155,-76.5975119767,-69.9537786505,-64.4113611688,-64.6407525814,32,12
3335,-97.7864578955,-79.0216437688,-68.3681212311,-62.7880584356,-65.8096839344,32,12
3336,-98.9299455594,-79.6075260504,-69.6552475371,-64.1191821572,-64.6430600998,32,12
3337,-96.8986922571,-77.6320207747,-70.9040745053,-63.4023579742,-63.3695700751,32,12
3338,-100.037108174,-78.9782191912,-70.6406378472,-62.7876104986,-67.1802070992,32,12
3339,-97.8309967648,-78.5205990663,-70.6940767388,-62.2256590898,-64.8053389858,32,12
3340,-102.235425889,-87.5955269605,-79.0157627357,-69.743484782,-67.9880378264,32,14
3341,-102.458978823,-85.8500685153,-77.4286016266,-70.3760026729,-68.4073593718,32,14
3342,-102.495963383,-87.7488767861,-79.8036497858,-69.8542539556,-67.3761310818,32,14
3343,-102.641940031,-86.4032313034,-78.9765895125,-71.6060745577,-67.3061063955,32,14
3344,-101.549293248,-89.0042565906,-78.1591489472,-68.8244267153,-70.0106048337,32,14
3345,-101.732643145,-87.2156685528,-78.447622163,-69.0334709484,-68.2226653412,32,14
3346,-103.240458622,-87.2201178339,-78.0524670448,-70.4724113954,-68.608152693,32,14
3347,-101.967466618,-87.2669689638,-79.3435310058,-70.0004041743,-66.3766939928,32,14
3348,-102.972870114,-87.955644887,-79.2296319338,-67.92857026,-66.6267817215,32,14
3349,-101.901985564,-89.1946829601,-77.5836651011,-69.8952906131,-68.1160127369,32,14
3350,-102.455954107,-88.2344126764,-79.1617811186,-70.8004791756,-66.3327221811,32,14
3351,-101.373575692,-86.2883052322,-79.3997291631,-68.621985058,-68.004000445,32,14
3352,-102.217069371,-85.7505119852,-78.4010877457,-68.3493903887,-69.0404833397,32,14
3353,-102.700543733,-85.9948481009,-79.265453158,-69.5518995585,-68.4067548368,32,14
3354,-102.806297463,-87.0300041597,-77.5987336873,-68.9769386112,-68.3684749779,32,14
3355,-101.180417488,-88.9854416773,-78.4168251536,-70.927220891,-66.3668700077,32,14
3356,-102.326693566,-87.404806897,-78.6359696715,-69.351925667,-65.6494377406,32,14
3357,-102.678933462,-88.0561336782,-79.2248788145,-71.3263721983,-66.7522924594,32,14
3358,-100.567364658,-88.6782806948,-80.59320795,-68.6288807624,-67.9513296362,32,14
3359,-101.549830354,-87.5949613177,-77.510589235,-69.7501702445,-68.6173566184,32,14
3360,-102.238966818,-87.3288521622,-72.5177345826,-71.0748040934,-67.9837839037,32,16
3361,-101.329602129,-87.9054780954,-71.4407832077,-70.1234107293,-67.2973651671,32,16
3362,-102.535178448,-87.7733930275,-71.7497947419,-71.7604843187,-68.3078960808,32,16
3363,-103.293676842,-88.3126415056,-70.5719952635,-72.8618072941,-67.5316803468,32,16
3364,-101.81514449,-86.8633041458,-73.5822109538,-71.6366776533,-67.5535099235,32,16
3365,-102.709947225,-85.6188988327,-73.0831498769,-71.325866728,-67.4149026459,32,16
3366,-101.947605114,-87.9264902349,-72.2379974318,-70.9715340467,-67.4307522682,32,16
3367,-101.205792217,-87.6835596124,-70.9912527812,-72.1662892994,-67.5592395764,32,16
3368,-102.41105596,-87.7126669368,-72.2320657779,-72.5430360993,-69.1649405881,32,16
3369,-101.138209595,-85.3323579414,-71.0112489935,-72.1589680895,-67.9961992894,32,16
3370,-102.983858531,-87.0412942944,-71.9009492752,-71.9528906371,-67.1067738711,32,16
3371,-102.721262076,-86.2744790896,-73.2509781054,-71.0829440554,-67.6199797371,32,16
3372,-102.890798727,-86.2637679268,-72.0578969197,-70.4619921093,-68.0148953153,32,16
3373,-101.950539294,-88.540504709,-71.987046606,-72.2961428421,-67.7442105799,32,16
3374,-101.686578597,-86.6948379038,-72.7016451162,-72.2549099119,-66.6673564907,32,16
3375,-101.915057574,-85.2737793799,-72.8484701981,-71.3738286584,-68.8546530026,32,16
3376,-101.789477897,-87.4777440661,-73.6568476617,-72.3585770711,-65.6264108928,32,16
3377,-101.335533891,-88.0276407998,-72.1893761762,-71.0914341374,-68.1573158089,32,16
3378,-103.707971275,-87.2767038102,-72.8153271226,-70.9277053363,-67.8040831136,32,16
3379,-103.569299139,-86.83103588,-71.7392131493,-72.4786181948,-69.0740878732,32,16
3380,-102.208265545,-84.9772626362,-80.0171800345,-72.2255761864,-68.0055817901,32,18
3381,-101.423947058,-86.2549317654,-79.3171887868,-70.8478265295,-68.8866818957,32,18
3382,-102.204312998,-85.6400143678,-79.3986566215,-72.6810601865,-68.0205488857,32,18
3383,-101.815900232,-85.588250572,-79.6849444923,-72.2557823668,-68.2810187579,32,18
3384,-103.556398394,-84.6415956868,-79.4433850333,-71.7584331921,-66.2069333092,32,18
3385,-100.268489656,-84.2955225808,-80.2732528025,-72.7287646359,-68.4476492103,32,18
3386,-102.257119021,-84.1094227652,-81.0629111686,-70.8751927719,-67.4323124875,32,18
3387,-103.465574572,-85.5081412256,-79.2330645937,-71.0652393543,-69.0078712666,32,18
3388,-102.504822936,-84.3282512404,-81.0371817031,-69.9474886382,-67.4613241374,32,18
3389,-103.881938795,-85.117060479,-80.5791389783,-73.066883305,-68.2640449307,32,18
3390,-103.934751254,-84.6071150102,-79.2498834238,-73.8344679952,-68.6187502205,32,18
3391,-102.347038865,-84.3485546379,-80.71843081,-72.1016534676,-67.670016766,32,18
3392,-100.325950074,-85.4425269052,-79.8974324458,-71.3612727731,-67.5671648937,32,18
3393,-103.410044854,-85.2831108411,-82.3638989432,-72.689153178,-67.4758023162,32,18
3394,-102.667860186,-86.9879822068,-79.4162463492,-70.245723272,-67.7456943537,32,18
3395,-103.191758418,-84.5930220739,-79.2482712815,-73.570345104,-67.4005603223,32,18
3396,-101.475452315,-85.2318509057,-79.342264897,-72.7792248975,-65.9443835462,32,18
3397,-100.83108548,-84.0586048811,-76.7023840739,-73.3940971168,-68.9730529937,32,18
3398,-102.760838445,-83.2559301971,-80.0771986535,-71.8644494101,-68.8636833668,32,18
3399,-102.379423224,-83.5535628371,-80.809087145,-71.2974182303,-67.5408486469,32,18
3400,-95.9530063823,-94.5514956727,-79.0763662122,-45.9872192216,-79.3257236494,34,0
3401,-95.1872459716,-95.7749673194,-79.22742418,-43.7764565123,-79.3247381818,34,0
3402,-94.4368169504,-95.2204100278,-79.0479413228,-45.4850607586,-78.2468768762,34,0
3403,-95.7553954217,-93.7276497555,-79.1518221778,-46.6978506097,-79.775253284,34,0
3404,-95.5846040355,-96.6149167791,-80.5033266118,-45.5898363678,-79.1323315128,34,0
3405,-96.0345054436,-93.9251435785,-79.6575721455,-46.9077886905,-80.9777223509,34,0
3406,-93.6129457521,-94.5783449069,-78.792151194,-47.476242799,-78.0977267293,34,0
3407,-94.0848215001,-95.5569308772,-80.677993228,-46.2209320599,-81.2680005896,34,0
3408,-95.8978789445,-94.7138574232,-79.0626193564,-44.8989990667,-80.5533578103,34,0
3409,-95.2037736162,-93.134998935,-80.076666949,-45.5708236467,-81.1036731112,34,0
3410,-96.6786955343,-96.1806836462,-79.0596053605,-45.2028170045,-79.3345213377,34,0
3411,-95.4747196866,-94.9390199395,-77.9203227475,-47.8701518818,-78.7427376874,34,0
3412,-96.1819258343,-94.4903833455,-79.4801558806,-46.2714229584,-79.6482761061,34,0
3413,-94.4951507292,-92.9257930914,-79.6207753502,-46.5147606925,-80.2010079255,34,0
3414,-96.3323684126,-95.5610749175,-79.1405624786,-46.6708465276,-79.0839759876,34,0
3415,-95.2384818888,-94.4086734528,-77.8942402738,-46.9365347553,-79.2760812177,34,0
3416,-96.3814572694,-96.4448375439,-79.2161658076,-45.5610649751,-78.8274549893,34,0
3417,-95.9101698732,-95.2822775879,-80.2403901209,-46.1039851887,-79.8865348137,34,0
3418,-95.6179575506,-93.7200309428,-76.8946371765,-46.8907302234,-79.117772584,34,0
3419,-96.2338227822,-92.4230383245,-78.5701058526,-46.9218923376,-79.7512670831,34,0
3420,-93.1830126061,-94.5827421774,-79.0801755629,-43.3753034037,-78.08974188,34,2
3421,-91.2940129584,-96.1518533075,-80.450024785,-42.2766738496,-78.750450007,34,2
3422,-91.8012463112,-94.4560369498,-78.3192545396,-42.9874966442,-77.3705235611,34,2
3423,-95.216583366,-92.5957953139,-80.2828479482,-42.4194563175,-77.8925182774,34,2
3424,-93.5505438645,-95.5495506127,-78.4926826113,-45.3979016971,-78.462355641,34,2
3425,-94.1493362491,-92.9471986375,-79.7661407977,-42.5693277203,-79.738865706,34,2
3426,-91.9094845573,-95.6069957237,-78.8941863987,-43.7537376985,-78.4007946574,34,2
3427,-92.8708326174,-95.6201093673,-77.2904521823,-43.1962589782,-77.1408395203,34,2
3428,-93.8342604302,-93.4893550909,-78.8149311984,-42.386491411,-79.0566273588,34,2
3429,-94.4544670375,-94.7997828647,-79.2219255527,-44.8795880957,-78.1939654026,34,2
3430,-92.9148506184,-94.627876184,-79.4288278653,-44.8102932784,-79.4686197901,34,2
3431,-93.493390504,-93.7824070855,-81.0204682631,-43.5818046562,-77.9981507032,34,2
3432,-91.3057108982,-95.2123782776,-78.2048156269,-43.90998506,-76.5611858343,34,2
3433,-92.5065369391,-94.9553779033,-77.437099998,-42.0260396842,-77.6032508447,34,2
3434,-93.1780526726,-94.5558496091,-79.2549358762,-41.3378169377,-77.6679038067,34,2
3435,-92.6963898747,-93.7603489913,-78.5194284443,-42.8811905651,-76.9072808285,34,2
3436,-91.9110035263,-96.198688405,-81.3583655264,-42.9902517765,-75.5889107561,34,2
3437,-91.7963883885,-96.4026062404,-79.4852262236,-42.5179301746,-79.8745350283,34,2
3438,-93.085260971,-93.11710588,-79.470461414,-44.6438120658,-77.9483614165,34,2
3439,-91.9750603082,-93.8136400683,-80.3859097545,-42.8958637902,-76.8257442037,34,2
3440,-84.7086949182,-94.573035617,-79.0526999064,-50.393685833,-69.3357649539,34,4
3441,-85.8861617673,-94.4839680317,-78.9353467645,-50.8795516909,-70.4691067216,34,4
3442,-83.2838507092,-94.6249168437,-78.8581034987,-50.7700172663,-68.4101019734,34,4
3443,-82.1636887099,-94.8397090253,-80.5254565386,-50.5960547699,-70.2612833101,34,4
3444,-83.395092524,-96.6045226243,-78.3060177652,-51.0566622361,-70.3427246083,34,4
3445,-84.2863822653,-94.633952805,-78.843168837,-51.3194911637,-70.3810536249,34,4
3446,-83.5466854924,-94.9869890586,-79.4885129887,-51.6179800873,-69.9797250548,34,4
3447,-85.174067193,-95.1149964368,-78.6295721543,-50.1961593022,-69.6697499265,34,4
3448,-85.2776099565,-94.9630977073,-77.8905202987,-48.1815051685,-69.708877892,34,4
3449,-84.7288947777,-95.7629004272,-79.3630958742,-49.2229875149,-68.4346882082,34,4
3450,-86.0396113637,-94.7564742179,-79.9025002404,-49.9674922473,-70.6740176307,34,4
3451,-84.9106241375,-95.1635584118,-77.8506952875,-49.539171857,-69.4310786928,34,4
3452,-85.5962309915,-93.7624326125,-77.7751336106,-51.0375188853,-70.3890079419,34,4
3453,-86.6846665138,-93.4914266552,-78.5486904932,-50.3043479074,-71.0969559729,34,4
3454,-83.9230637321,-93.3304269566,-78.33851248,-51.4574159859,-69.0168785554,34,4
3455,-87.0934497819,-92.8262604982,-80.7310747502,-52.2013497241,-70.1578276739,34,4
3456,-84.5953650819,-95.2326395312,-78.66724373,-50.6660401405,-71.0309887646,34,4
3457,-83.2179073346,-94.8243551065,-79.6063334521,-50.3000795396,-70.5624702236,34,4
3458,-85.1654095018,-93.9126102275,-79.4660890713,-50.9681650391,-70.1962745431,34,4
3459,-84.868836914,-93.6110655419,-79.7441510659,-51.705089681,-70.4286859731,34,4
3460,-78.1219217253,-94.5217924892,-78.9836367366,-55.3084540684,-68.5932121998,34,6
3461,-77.7523891424,-95.9351067892,-79.299718934,-54.1542495169,-69.1425185811,34,6
3462,-78.622379093,-93.6218050207,-75.9777804466,-54.5052715536,-68.8047633191,34,6
3463,-78.2801518675,-93.6948294569,-78.1734786194,-54.9405009581,-69.0253745903,34,6
3464,-79.9014741206,-93.7614987918,-80.547852356,-54.9574668454,-67.7879605112,34,6
3465,-78.1703582538,-95.2687703571,-79.1896449851,-55.215608516,-67.5502199741,34,6
3466,-78.8215527945,-93.6605362417,-79.5995839913,-53.4442041203,-68.317021682,34,6
3467,-76.7100274907,-93.9670442686,-77.848148335,-55.0577319261,-67.1039294185,34,6
3468,-78.0048093343,-93.5567186001,-79.6160811285,-53.2258534533,-68.3898234508,34,6
3469,-78.0062598833,-94.9405292863,-79.0463474195,-54.4570111993,-68.9693058399,34,6
3470,-78.3836445417,-93.9711733803,-78.9874263344,-54.1415237689,-69.094541483,34,6
3471,-77.7746350172,-92.5488855711,-79.8777295372,-53.3474378196,-66.1746452994,34,6
3472,-77.9035693874,-94.1683227127,-78.6367464485,-55.4271889279,-69.1616433997,34,6
3473,-79.4937302395,-93.7728879928,-78.4072299614,-53.3376153497,-67.2402482849,34,6
3474,-76.5840886756,-94.2461078683,-78.9770618723,-57.649350081,-68.109826865,34,6
3475,-78.7125679496,-94.2854549231,-79.1265336526,-54.5561193399,-68.0411057449,34,6
3476,-75.6480244024,-95.4336084821,-79.7109896532,-54.9285565894,-68.6982496106,34,6
3477,-77.0730054946,-94.5350005095,-78.4135321328,-54.5298217298,-68.5086079177,34,6
3478,-77.6833942917,-94.4357262601,-80.0143137491,-54.9018961864,-67.2423201305,34,6
3479,-78.2230127735,-92.5129773684,-79.0266391181,-56.5975618937,-68.7198926735,34,6
3480,-84.1459289557,-92.2833588329,-75.9231580142,-58.5121785538,-67.8454043693,34,8
3481,-83.5904984908,-91.8700531541,-76.3558598019,-58.1428431557,-68.8407851955,34,8
3482,-85.452108613,-93.3720452966,-75.8072230143,-58.1251377029,-69.6302287433,34,8
3483,-84.3650158851,-93.7301189367,-76.1415111335,-57.8031049762,-67.9769235157,34,8
3484,-83.5937716402,-92.2997088176,-74.1215159069,-61.4794553303,-69.6377251045,34,8
3485,-84.6833392979,-91.7270435935,-75.0540252657,-57.7969417529,-70.0576735359,34,8
3486,-84.2591225274,-90.1534376787,-76.8620251728,-57.4239617978,-69.1427578034,34,8
3487,-84.8158423663,-91.9696483781,-75.2243153568,-57.6833418332,-67.8408020025,34,8
3488,-85.4620983451,-93.6456318327,-74.0737011259,-59.2982569193,-69.2418788241,34,8
3489,-84.4669404623,-91.1533818831,-75.0450030412,-57.3027742226,-68.6113400248,34,8
3490,-84.000524261,-92.2892453271,-75.884018795,-58.5093455109,-69.5574359254,34,8
3491,-84.6222370382,-92.6811028504,-75.6582834117,-56.3536672774,-66.5147668563,34,8
3492,-83.9326262602,-91.3998673361,-74.6722563234,-58.529242699,-68.3422168449,34,8
3493,-82.3832312821,-92.9899990406,-75.973977987,-60.1622181817,-67.0896327616,34,8
3494,-84.7559958084,-91.8570512374,-76.2676014463,-58.9458593511,-68.1488989887,34,8
3495,-83.7853464723,-92.0921865459,-75.7338811663,-58.3019575275,-66.4299921516,34,8
3496,-84.134978069,-91.9693004699,-74.8670087034,-59.0257083829,-68.797759668,34,8
3497,-82.9948168185,-91.9185175995,-74.3440368454,-58.414308848,-68.429531699,34,8
3498,-85.5861641942,-91.7871142187,-76.0785633035,-59.2855880867,-68.1622076524,34,8
3499,-84.0110004701,-92.2073513167,-76.955500884,-57.9922957992,-68.4679217298,34,8
3500,-90.8027792402,-86.1024515702,-76.0396742507,-60.87111126,-65.1399937702,34,10
3501,-90.2832189756,-85.5600980619,-77.9975778075,-59.8310457968,-63.8856273463,34,10
3502,-91.136646803,-86.8154148461,-77.6088446606,-59.8077874282,-64.9197252018,34,10
3503,-91.8031279856,-87.2556222181,-75.3667707667,-60.4680593563,-63.5453567839,34,10
3504,-90.1779758065,-86.908015102,-75.6521827074,-60.5347384808,-65.6157439404,34,10
3505,-89.2036722342,-86.2903129472,-76.8167336514,-59.8419275024,-64.5016144021,34,10
3506,-91.2190515877,-85.9265233746,-76.0941630091,-59.7874628867,-65.8311809224,34,10
3507,-89.9225249225,-86.8629366502,-75.5058255259,-61.1526094005,-63.6870187517,34,10
3508,-91.4243691728,-85.1088593135,-77.8655175346,-61.0195109867,-66.1919369177,34,10
3509,-89.8156326996,-85.0856763182,-76.766860413,-59.7864149365,-65.8581827989,34,10
3510,-91.4382426339,-86.753247918,-75.5952987576,-61.4370253013,-64.5069643019,34,10
3511,-90.4792101236,-84.343301779,-76.7943919698,-59.9999116618,-64.4580592699,34,10
3512,-91.2266966786,-84.1197362674,-75.4076837263,-61.1007948317,-64.6727103022,34,10
3513,-92.2120911715,-83.8479313578,-75.3377904696,-62.6323150683,-63.8580339133,34,10
3514,-91.0183617924,-85.2286830107,-76.4448656374,-61.8714392202,-65.261862665,34,10
3515,-89.3017223559,-86.2037408693,-76.630198421,-60.6844390741,-64.7063087622,34,10
3516,-89.8168838245,-86.3395212067,-76.2093062632,-60.5829713788,-65.7838933383,34,10
3517,-91.8300103765,-85.5488617052,-76.5132203422,-61.3462557307,-65.2879181305,34,10
3518,-90.1968556183,-85.0043906984,-77.1037048359,-61.8832318679,-65.185130113,34,10
3519,-91.6415276817,-86.9069133411,-75.0256000462,-61.3909971028,-65.5010808674,34,10
3520,-104.310811864,-79.0439580854,-76.2693799676,-62.7349486386,-70.0275887687,34,12
3521,-103.166962601,-80.4834668366,-76.1406116911,-62.5479791871,-70.3258974809,34,12
3522,-104.470608938,-79.1997670822,-74.8397883175,-61.6777302462,-70.5816409388,34,12
3523,-104.036794359,-78.7526464822,-76.7080689702,-61.319018031,-69.4813769636,34,12
3524,-105.408237616,-80.0023179433,-76.2370420612,-63.4745196837,-68.4540958793,34,12
3525,-105.190052669,-78.4797668666,-77.2078135041,-62.8976810783,-73.0644192917,34,12
3526,-103.224053663,-78.9577666729,-77.4267434442,-61.976312421,-70.5751208036,34,12
3527,-104.557482001,-78.7041825227,-75.1252374994,-61.7156079243,-68.4276763727,34,12
3528,-105.033996987,-78.8562757955,-77.8576590061,-61.9955234331,-69.5222146751,34,12
3529,-103.796108059,-78.7190811085,-77.2795423218,-61.9990711902,-68.2472408009,34,12
3530,-102.721018403,-77.0932886723,-76.7399691525,-61.1897601055,-70.8189016354,34,12
3531,-103.754793757,-80.676515437,-76.2212459538,-63.1376109423,-70.5223116484,34,12
3532,-103.107165392,-77.3719853935,-76.920583775,-62.7673632909,-70.4382498166,34,12
3533,-100.780481228,-78.8096334917,-76.0422177559,-62.0193987927,-71.643628572,34,12
3534,-102.736566044,-77.332443799,-75.4089360777,-62.4999287613,-69.3844571356,34,12
3535,-102.814501073,-80.2827139725,-76.1071906416,-64.3618409642,-70.973236085,34,12
3536,-105.267743026,-79.981913401,-77.2813633069,-62.2593215334,-71.3041383825,34,12
3537,-105.58931549,-79.6119989794,-74.5054824332,-62.754872469,-70.1065284294,34,12
3538,-102.073009835,-80.9531355545,-76.6703880355,-62.2452877435,-70.3551883564,34,12
3539,-104.356575032,-80.3064525627,-75.9821016985,-62.3322761653,-67.7661917471,34,12
3540,-102.778619903,-90.3189955356,-71.9773956426,-64.7287092063,-70.0091097927,34,14
3541,-101.457832039,-88.0632864769,-71.5724622981,-66.1726565684,-71.2722416555,34,14
3542,-101.679939275,-89.3495789414,-72.2662450841,-63.5957890746,-71.0557546116,34,14
3543,-102.950494448,-91.3610648502,-71.6039199108,-64.8521790429,-68.698235318,34,14
3544,-101.707443425,-89.5429411853,-71.8046983331,-62.9048773663,-67.7968305355,34,14
3545,-103.978040662,-89.2111868013,-72.5010510793,-65.6881799497,-70.7734980924,34,14
3546,-104.322728841,-90.0444277573,-72.1950663604,-65.4518744093,-71.6137651775,34,14
3547,-103.23410313,-90.415301576,-73.272566579,-65.1631970189,-68.3993825466,34,14
3548,-101.402089548,-90.7711338025,-73.2601319015,-63.5368518992,-69.8403979718,34,14
3549,-103.239804996,-90.8529518669,-71.4132427334,-64.6116816559,-68.3846075147,34,14
3550,-104.122603489,-90.0203064272,-70.2412094491,-64.6710495993,-70.6896813023,34,14
3551,-103.040409426,-90.7632781984,-72.0079226159,-65.1154786229,-70.4294352131,34,14
3552,-102.693393759,-91.1252663752,-71.0346235021,-64.030239704,-70.2585427189,34,14
3553,-104.553328955,-91.0052027418,-72.3840153195,-63.6710388814,-69.5022902834,34,14
3554,-102.468954253,-90.8758022724,-71.2550800227,-64.6133909712,-69.2514082961,34,14
3555,-101.301048513,-89.4847008101,-70.7645877856,-65.9343529598,-69.9443397654,34,14
3556,-102.499712769,-91.323784877,-70.8694313788,-65.7196775925,-70.0283214552,34,14
3557,-104.071416504,-89.0607376091,-71.8975256416,-65.9122651838,-69.5501249726,34,14
3558,-102.659761754,-88.851436781,-71.6428887312,-64.9242381204,-70.6774335897,34,14
3559,-102.369483543,-89.4448593625,-71.4150374944,-65.3263259461,-68.6297066252,34,14
3560,-102.781745668,-88.0074765036,-80.2931750664,-66.0386400448,-70.0062848599,34,16
3561,-102.229443102,-89.3317792198,-80.2614616034,-66.0017190623,-70.2454017443,34,16
3562,-102.408421305,-87.2539625687,-81.1156445925,-66.2266230646,-70.1341565941,34,16
3563,-103.088304338,-88.4847436991,-79.3444758668,-65.2451170791,-69.7101916903,34,16
3564,-103.795092115,-87.9872894067,-81.40999356,-65.2325198902,-71.2516353094,34,16
3565,-100.051743948,-87.4384148157,-80.5582690062,-66.0299546577,-70.0200938919,34,16
3566,-103.417672289,-85.9050172604,-80.7503408975,-66.678612423,-69.0137904948,34,16
3567,-101.170877639,-88.8568999379,-80.9532042696,-65.7038220871,-68.5911571923,34,16
3568,-103.621177632,-87.4929439555,-81.7860178575,-65.8763311636,-69.0717743834,34,16
3569,-102.472226322,-87.5629642557,-79.9549081832,-67.5900785742,-69.5869845694,34,16
3570,-103.777329125,-87.6826016771,-79.9593487141,-65.53164478,-70.9102681091,34,16
3571,-102.868769863,-88.2997314116,-79.420568369,-64.9273863509,-70.7089089251,34,16
3572,-101.76903343,-87.6953806494,-79.3310614367,-66.1769413232,-69.4441245239,34,16
3573,-103.780020727,-88.4550304901,-80.5393507356,-66.402672528,-69.7707532181,34,16
3574,-101.615610941,-89.5110530143,-79.8205690059,-65.7110873828,-69.8080516107,34,16
3575,-102.191286429,-86.6895943083,-79.9446907398,-65.519942337,-68.2159252674,34,16
3576,-102.36173056,-88.1465162177,-79.9912245388,-66.2971172557,-70.6863420574,34,16
3577,-102.94228726,-87.408695698,-79.9689738381,-65.0599112492,-70.4678053848,34,16
