0	6	-67.4947093362	-65.8042035644	-80.9902881714	-105.181588945	-77.8173871863	-92.8030740396	
0	6	-66.3434523153	-66.0179031623	-81.4503803512	-105.429194358	-76.2701110742	-92.6789622547	
0	6	-68.4640149638	-65.0427707016	-81.071352226	-104.31204416	-76.5005174966	-92.8352061525	
0	6	-67.9242890371	-64.9375511552	-81.4893414353	-104.796494322	-78.5277490798	-93.5594881662	
0	6	-69.041760185	-65.3674001124	-83.6944781951	-105.303728903	-78.5205487805	-92.4934268863	
0	8	-60.7690500845	-66.2283114501	-85.029241724	-107.307000225	-81.8043086431	-96.9262452607	
0	8	-62.1173324818	-67.6938540749	-84.1801167713	-107.508153889	-81.8728785402	-97.697555727	
0	8	-60.7678609904	-65.743252279	-85.4537784857	-106.720825978	-81.7206242857	-96.8806073745	
0	8	-60.8957782874	-65.9605351273	-85.0770062985	-106.181790123	-81.9528224663	-95.79976199	
0	8	-60.7801905606	-66.247608815	-85.741895385	-107.077036632	-80.9000639192	-97.2424143252	
0	8	-61.6192274425	-66.8164534978	-85.0371412737	-106.832836035	-82.0550475376	-97.6213122241	
0	8	-58.6888910798	-65.0111979076	-85.6529198815	-107.86692252	-80.1819335971	-95.2578628166	
0	8	-60.6401232346	-65.6677682978	-84.2569905289	-107.633496177	-82.638579718	-97.866138461	
0	8	-62.0805766946	-67.2174076333	-84.3163361286	-106.491296633	-81.0490241905	-96.70794737	
0	8	-59.923285274	-67.6659356854	-85.5753133965	-107.217202496	-82.9717620254	-97.5636284666	
0	8	-61.2998828286	-65.8263641457	-85.907332318	-107.699304876	-82.0180744998	-95.8722572844	
0	8	-59.5391279107	-63.9984419144	-83.2996039041	-107.774852883	-82.9094863765	-96.3733510631	
0	8	-59.2858965546	-65.6395276119	-88.8178896713	-107.665431394	-81.0443184032	-96.9506800232	
0	8	-61.152732701	-66.4026530914	-85.7657372551	-107.195035684	-80.786485345	-96.5653271783	
0	8	-60.6067452915	-65.3963930195	-84.0116042752	-108.755021638	-82.0512456952	-97.5750780478	
0	8	-60.1373628426	-65.7195704374	-84.8550922244	-106.174021007	-82.2859803445	-97.0574240054	
0	8	-60.8914121318	-66.4792505355	-84.9379534841	-107.833509268	-83.7665014406	-96.3979140861	
0	8	-60.5684423244	-66.2772196363	-84.5658587345	-106.388372666	-81.8508740931	-98.1622788827	
0	8	-60.7420692494	-66.792087932	-84.7550699968	-108.84838525	-81.6628987297	-96.8014111092	
0	8	-62.0320504965	-66.3258597821	-84.5268141485	-106.633980359	-83.0032618191	-97.7961913489	
0	10	-58.0077161574	-69.0184498804	-77.7894802048	-94.4203739831	-82.5692966833	-103.343667784	
0	10	-57.7022989226	-67.5418710407	-76.351606823	-92.9506215107	-82.1046117925	-104.351826621	
0	10	-57.1687565667	-68.5774730678	-77.5409626406	-93.8593270709	-82.8668464477	-103.170490828	
0	10	-57.0180024515	-66.863700439	-77.618726956	-94.3350390106	-83.6252642685	-102.525942064	
0	10	-56.7862885201	-69.4914970195	-75.9664759677	-93.8353402064	-81.1633557939	-102.954433606	
0	10	-57.723274339	-69.1328136022	-76.2489626983	-94.6113803065	-84.3808764697	-103.137644478	
0	10	-57.2761356928	-69.0924569003	-78.2915708723	-94.735331189	-82.7733915194	-101.606575789	
0	10	-58.7940939771	-68.878126985	-79.5101026476	-94.8485543738	-82.5511321275	-101.328099737	
0	10	-58.5536412925	-68.5220803292	-77.3454853939	-94.1388583737	-82.3585923558	-103.152621544	
0	10	-58.1939568397	-67.3342287398	-78.1435323767	-94.6388720284	-82.063452721	-103.477643997	
0	10	-58.7520550898	-69.005685727	-76.1803990138	-93.938449806	-82.9567659813	-106.685232824	
0	10	-58.33537439	-67.4188281996	-79.9257661977	-94.6350143174	-82.8390898937	-104.983185494	
0	10	-57.9660879048	-68.448040653	-78.9688945023	-95.6144840927	-82.7757758241	-105.072841637	
0	10	-57.8507877796	-71.0631100474	-76.98950424	-94.9937430947	-83.1818933484	-102.071867618	
0	10	-58.5880826993	-65.9845917514	-77.2944411685	-93.4325697216	-83.0757238831	-103.234523393	
0	10	-58.3692108787	-71.2690250125	-76.8979010287	-93.9374628843	-83.8718765227	-104.668491238	
0	10	-57.6187517621	-68.2814126285	-77.8673627139	-93.9530475921	-80.9914948808	-102.842993298	
0	10	-58.3989989629	-68.2342043237	-78.3373306165	-93.6295943408	-81.2416932114	-103.359057283	
0	10	-58.5488614658	-70.4241218385	-77.6031981296	-93.5899848334	-82.3138432722	-101.868297814	
0	10	-57.2267023673	-70.1680887182	-78.6171827683	-94.1527854643	-83.1517798482	-102.533656484	
0	12	-53.9853962468	-65.2686307885	-79.5483918913	-93.3667421719	-95.4972116964	-110.576138382	
0	12	-53.8619782016	-65.1660798759	-78.9375462113	-90.8663619515	-95.2765646549	-110.259194854	
0	12	-53.3961554333	-63.9287313398	-79.1728255037	-94.3143159193	-95.4400353807	-111.497647291	
0	12	-55.1707098483	-66.4833207657	-78.5445374993	-92.9603854638	-96.524998004	-110.366507742	
0	12	-53.9922422702	-65.6763239189	-79.2643012839	-92.4801354062	-94.6009655657	-111.156573354	
0	12	-54.8924340371	-65.9641331332	-81.9677176984	-91.9498707706	-95.9895020593	-109.873966085	
0	12	-56.0310920873	-65.4273583604	-77.8038073449	-94.7813786587	-95.2036020138	-111.16412004	
0	12	-52.9221733891	-65.1920718775	-78.8457476945	-93.032991779	-95.7611880781	-111.761129573	
0	12	-54.0425242675	-64.0993159283	-79.5085586254	-94.6039189477	-96.1549617893	-109.805105986	
0	12	-55.7189311663	-64.1408283102	-80.7194558771	-93.4890607665	-96.490807915	-111.732730163	
0	12	-55.8771093273	-64.5200421641	-79.1429241626	-94.0941384717	-95.2627768654	-111.26682546	
0	12	-55.4287724686	-64.515204169	-80.3015503234	-94.6801712597	-97.7986398951	-111.293674831	
0	12	-53.9990991127	-62.2791861701	-80.1419145133	-90.9492259411	-93.9088578196	-109.719781847	
0	12	-52.9064760102	-64.8329808084	-78.3422935501	-92.514291295	-95.6540241983	-108.633062152	
0	12	-53.8075560681	-64.9910981989	-79.531075198	-93.6944382807	-96.7639722225	-110.395966185	
0	12	-54.6747643411	-64.7299529014	-80.1538232106	-95.0574453664	-94.8571143993	-109.417871613	
0	12	-53.3076394221	-62.2592554236	-78.818513281	-91.1962057602	-93.8130974701	-109.968540587	
0	12	-53.3915186418	-64.3001275735	-77.1901949672	-92.8690057581	-96.5148751251	-110.014023893	
0	12	-53.649785221	-65.6548036734	-77.9036965043	-90.7302493783	-94.5160385214	-110.681481401	
0	12	-54.5970940733	-64.011603167	-79.0605186006	-94.1700950641	-95.0837727176	-111.770807099	
0	14	-42.8461267592	-70.055836904	-77.2205446987	-89.9025442077	-90.1066433134	-110.275961	
0	14	-40.6735217273	-68.3642351421	-77.4214388146	-89.245350377	-89.4523929525	-109.787424746	
0	14	-41.3833653951	-69.2074832606	-76.6365057515	-88.3815645318	-90.2123102531	-109.376880972	
0	14	-44.7815293486	-70.8742360694	-76.7052774976	-89.684488377	-90.0360426614	-109.878576398	
0	14	-42.6210685009	-69.463981443	-77.3049208819	-89.1811117672	-90.1033781315	-110.390935323	
0	14	-43.6610789264	-72.0509450547	-76.9065907083	-89.8228588199	-89.9371227075	-110.928430845	
0	14	-43.1218652317	-69.7387931263	-77.3386791955	-92.6988718259	-90.1388374674	-110.660461145	
0	14	-43.8053034234	-72.5037065005	-76.3686482994	-92.4869422919	-89.6420529613	-110.123120109	
0	14	-43.3339553971	-68.3422845962	-80.5559773053	-89.6857246343	-89.5687557094	-111.67888109	
0	14	-42.9604227453	-71.6166844415	-76.3513741293	-91.5394905645	-90.488351544	-111.576333691	
0	14	-42.1411264407	-70.4853556732	-77.6771151303	-88.7283757995	-90.9768599939	-111.594956286	
0	14	-42.1690025781	-70.0534337769	-78.2448900186	-89.6905270177	-90.9797461524	-110.069321951	
0	14	-42.3092122814	-70.2408263771	-79.2056613732	-91.5506021733	-91.5986797106	-109.723328423	
0	14	-42.0747090881	-71.8099768282	-77.4005218918	-89.8042836679	-89.1783859755	-110.148659849	
0	14	-42.9629729851	-71.0616649893	-77.8040442739	-90.2247196329	-89.3249097359	-110.224766216	
0	14	-42.8691663617	-70.6217406112	-77.5295014731	-90.7909374923	-91.0192467218	-108.654095481	
0	14	-41.7978499923	-70.078994313	-76.1602499555	-91.158415602	-89.6339383897	-111.103549989	
0	14	-44.163123741	-70.4813032686	-77.7801706237	-89.6093803309	-89.7538623254	-108.725953237	
0	14	-41.6259894968	-70.1652151186	-77.5739267102	-91.2185908489	-91.8566086163	-109.888029201	
0	14	-42.93423093	-69.6075068343	-77.1975803986	-90.6858645905	-90.6743171057	-110.783215579	
0	16	-41.4577794648	-67.6902507521	-77.7733720634	-90.5517002396	-90.1092774018	-110.298431034	
0	16	-42.8478883776	-67.5894676064	-79.7297000421	-90.165443942	-89.153425438	-110.834596001	
0	16	-41.6942242213	-68.0614424244	-76.6064293338	-89.9049104761	-89.7912451719	-112.192077208	
0	16	-40.9722241185	-69.405031725	-78.0069771375	-91.5540994716	-91.6574016832	-109.300773206	
0	16	-40.8383057537	-68.8162234172	-77.9498274835	-89.7468886078	-91.5082900902	-110.036430794	
0	16	-41.1915654554	-67.1388529058	-78.5521224955	-90.3079651898	-89.7532920336	-110.959032195	
0	16	-41.0525995049	-68.2104660674	-78.1541544212	-91.5838273572	-92.1330502215	-110.021388351	
0	16	-39.6447389282	-68.2781268715	-78.0861504512	-89.5018080632	-89.8383780177	-110.907284997	
0	16	-40.5159630466	-68.4437210013	-77.614675706	-92.2618619417	-90.2644453915	-110.42074744	
0	16	-40.7738445365	-67.1458123222	-79.3519084503	-91.1928404714	-91.5580038157	-110.324468872	
0	16	-41.6728012239	-68.2507128057	-77.412433439	-90.5830416065	-88.147386876	-110.818665775	
0	16	-41.0967063014	-69.0343360814	-76.7127464802	-90.0696841315	-90.8661223852	-111.538215298	
0	16	-42.1589871689	-67.4359957719	-78.2878244669	-90.5078908434	-90.6723457254	-109.410888046	
0	16	-41.8970111356	-66.4344474059	-77.9035464236	-90.4084695026	-87.9453406715	-110.422494566	
0	16	-40.8242082544	-66.4541316039	-77.8367316674	-89.58689392	-91.2875266856	-111.141766448	
0	16	-40.3980716623	-67.3358181361	-78.5271559057	-89.4077338919	-91.6202376959	-109.371965919	
0	16	-40.9703036823	-68.2758277842	-76.965903857	-91.4230004847	-87.4356954299	-110.233815039	
0	16	-44.252577869	-68.2442524485	-80.2232430365	-88.8821676776	-90.6839779924	-110.343782627	
0	16	-41.5664125081	-68.3187407111	-79.0340694946	-89.8013698185	-89.9466331612	-110.381489577	
0	16	-40.4707390218	-68.1981293315	-76.9196325219	-91.5318603507	-89.8264382389	-109.268805191	
0	18	-47.7438055986	-68.7006856256	-80.1647029355	-98.2235677024	-90.0862832258	-110.290462671	
0	18	-49.2478145913	-67.9994962358	-80.1986509193	-96.9426662435	-86.7414572868	-111.084334761	
0	18	-46.9450230636	-69.8933844149	-80.114484324	-98.1826903424	-88.5503043892	-109.325086567	
0	18	-46.425787404	-68.7607325085	-79.9663772897	-96.4393092986	-90.6389367649	-110.312677634	
0	18	-47.3386965487	-68.9149407432	-80.5692714445	-99.0171378881	-89.9029854671	-108.581462712	
0	18	-47.5939844179	-69.5869666873	-79.2015937489	-96.3774642499	-89.1258090858	-112.089604387	
0	18	-45.8352165084	-69.5161426676	-81.11682277	-97.7735493707	-89.388653109	-108.919113112	
0	18	-47.0805644465	-67.3222918212	-80.2364833056	-98.4629182638	-90.0625428648	-109.741441029	
0	18	-46.4866181976	-70.0964200427	-79.5892029381	-98.1132176538	-90.1178458789	-110.922413336	
0	18	-47.1217379648	-70.3690771254	-82.1204677977	-99.2150953709	-90.8674125966	-109.804653352	
0	18	-47.052668247	-68.6735626083	-80.5240438095	-97.2569516145	-91.5284043684	-109.678235629	
0	18	-48.7052695231	-68.0406499198	-80.6721006153	-98.8190614516	-89.4551036463	-111.301250433	
0	18	-47.1191487939	-67.1635108024	-80.4908983706	-95.977169644	-89.2767690013	-111.852376372	
0	18	-47.5861208436	-66.825752013	-80.7123979999	-96.0988132213	-90.9220944467	-109.937534847	
0	18	-47.7663085478	-67.7246683667	-79.2343340038	-100.217846144	-90.4810489886	-109.766637505	
0	18	-48.0087162075	-69.5518717125	-81.9422948237	-98.5752261833	-89.0866977416	-111.650031978	
0	18	-47.4159409207	-68.7389931973	-80.8056221917	-97.4417784085	-89.3041180348	-110.13867807	
0	18	-45.9848643427	-68.0537212682	-80.4319386312	-99.6211839997	-91.265620237	-109.920846433	
0	18	-48.4036485681	-68.3538034974	-80.8336795616	-99.8132337507	-90.3797669169	-110.928382215	
0	18	-47.2195382255	-70.9595352492	-78.0533829825	-99.3559340745	-90.8976552585	-110.497724477	
2	0	-72.7033408149	-63.7459415357	-81.7116179459	-103.917440176	-88.5218688958	-97.9761817637	
2	0	-72.1078519008	-63.848368204	-82.1754138928	-102.280202388	-88.6567441588	-97.4703266779	
2	0	-73.310608205	-63.4724986649	-82.3495333756	-105.09758128	-89.1721897707	-97.31906852	
2	0	-70.9240714916	-62.0985842053	-79.0736085065	-105.258295684	-88.6618489484	-97.6939522389	
2	0	-72.6807043667	-63.5785974814	-81.1604948935	-104.11814005	-88.6593885942	-97.2179423055	
2	0	-72.9548362139	-62.873461072	-84.0006439907	-105.048821352	-90.0832775966	-97.367295296	
2	0	-71.4085540421	-62.969398889	-81.1408248644	-102.717367074	-89.157949572	-98.0905833587	
2	0	-72.5592199334	-65.9531171331	-81.4015785307	-102.96243516	-88.1392961604	-99.2627982642	
2	0	-72.8197641824	-64.1012054849	-78.7001622554	-103.365951319	-87.0639601796	-97.3046751974	
2	0	-73.8125306459	-63.0378666876	-81.8570317158	-104.631451785	-89.8192921712	-98.0099096209	
2	0	-75.0140498221	-64.1283904765	-82.085444007	-104.396866174	-88.2521811323	-100.081542812	
2	0	-72.8424925545	-63.6432469644	-79.9701445215	-102.979121003	-86.571815299	-96.1942751124	
2	0	-72.3768600087	-62.9929083707	-81.6403142275	-105.319316711	-88.9182436453	-98.7278480129	
2	0	-72.3386372932	-62.9477664214	-83.2592687465	-103.546493365	-89.0593259632	-97.8333142864	
2	0	-73.5609313094	-63.7778933519	-82.2416444944	-104.071992913	-87.6098840212	-98.4663704446	
2	0	-71.6200762302	-64.4935985086	-83.6684412555	-102.894319084	-86.9758293615	-96.3243489765	
2	0	-73.4349689827	-64.1634350809	-81.6500276566	-104.236840387	-87.101153272	-97.0784391731	
2	0	-73.3216469524	-64.9072080308	-79.2754227453	-105.065377431	-88.4192412256	-96.7318857616	
2	0	-74.3387890829	-62.7827126261	-82.8969898749	-103.840799022	-89.1306706892	-98.7480751054	
2	0	-70.6229948332	-64.7396758897	-81.8844896573	-105.859866714	-88.4967960335	-96.521524673	
2	2	-71.4799163389	-63.6087508982	-81.7142163443	-103.930403775	-83.2374209863	-97.610158784	
2	2	-70.8151008503	-60.1223933898	-81.9713341266	-104.381250387	-82.8701196244	-97.2430494953	
2	2	-71.4957525554	-64.7635219447	-79.8878061898	-103.312237362	-83.5534471178	-97.0918470705	
2	2	-73.4618873368	-64.198921783	-80.870855749	-104.709438739	-82.1979792581	-96.7653261325	
2	2	-70.7884561044	-64.6805287302	-81.4721670845	-104.652088902	-82.1234998712	-98.1922823768	
2	2	-69.8480638712	-63.6996430535	-82.9860089711	-102.729072281	-84.4125048142	-98.6812232179	
2	2	-69.7275549578	-62.92133234	-82.3086025181	-103.659973454	-82.6432638131	-97.1422160903	
2	2	-72.9122240371	-63.7395529666	-80.8953709137	-104.613576079	-82.9563850065	-96.7451787912	
2	2	-71.0653334859	-63.6803374494	-80.4060951489	-103.559686899	-82.7074453812	-96.5562784966	
2	2	-71.478580146	-64.3280345664	-81.6440854648	-102.736661974	-81.4694487958	-96.6461084568	
2	2	-71.4857925252	-64.5619440286	-80.2424259539	-103.022850805	-84.028538068	-96.7933844476	
2	2	-73.5047245427	-63.2422618067	-81.6688148957	-105.468822616	-84.7831752955	-100.726000495	
2	2	-71.1720809554	-65.1391141997	-82.8908209558	-104.214332664	-83.9141325811	-96.9866185393	
2	2	-72.7535010145	-63.5400037453	-82.4148795382	-104.005801474	-83.0522282433	-97.5370693114	
2	2	-69.5104597019	-63.840383552	-82.7426022999	-104.631451347	-83.5259773017	-98.7315056203	
2	2	-71.4615110152	-65.4314387427	-82.2231652339	-103.974333911	-81.1734987369	-95.1091833519	
2	2	-70.8817988449	-64.3188875435	-82.8768462312	-104.13724956	-84.2879231499	-97.873106056	
2	2	-71.8772003301	-64.9765920252	-81.6077949086	-103.729616352	-83.2450452158	-96.3278307603	
2	2	-72.1972755009	-64.8243742024	-83.2042215685	-102.076482546	-84.8839188361	-96.1537139851	
2	2	-70.7491297458	-63.107947423	-81.6844570405	-104.292747571	-81.2431977068	-98.0683644846	
2	4	-70.0556674993	-63.6536578763	-81.6957759344	-103.914225319	-81.1132502838	-91.3738122989	
2	4	-70.2229053895	-63.8236021163	-81.5257249457	-101.520227835	-82.1491177937	-91.3722448545	
2	4	-70.4901050696	-65.7177199872	-81.5772335622	-105.680501124	-82.2019738684	-91.69152436	
2	4	-71.6721669519	-62.9820717044	-79.882522718	-104.177598477	-82.6430006141	-89.5143260787	
2	4	-70.1575733564	-64.3610257683	-80.4512888744	-105.657930055	-79.2183875929	-92.0820917185	
2	4	-71.0607766579	-63.2601102537	-82.4855794285	-102.485046655	-81.0740397519	-90.5751238944	
2	4	-71.3430620695	-64.4746049111	-82.4438208569	-105.53130657	-82.6000165419	-90.8417265429	
2	4	-68.9087889934	-63.7541491586	-82.1100777672	-103.999500981	-79.4138789832	-91.9127421765	
2	4	-69.9787602083	-62.7128570789	-81.8580262167	-102.773972911	-81.5031641788	-91.9020647237	
2	4	-69.05874175	-63.1214271721	-82.1653345752	-104.778505381	-81.82154775	-90.5049960756	
2	4	-69.6350743502	-62.6668862908	-81.5599016044	-105.512069022	-80.3903935906	-93.6161486719	
2	4	-70.1624310466	-63.4640315459	-83.5485955309	-104.372904398	-82.3475263347	-90.7558185409	
2	4	-70.2820208743	-63.6284226283	-82.1246734361	-105.164266216	-80.6277618833	-92.2910553954	
2	4	-70.3596130534	-63.6440129776	-81.1923436699	-104.863016362	-81.2380685105	-91.4093675306	
2	4	-71.7070872367	-63.6434862942	-83.2630502666	-101.464446213	-80.4881225134	-91.760947561	
2	4	-70.4682147673	-62.0367218367	-81.4956329592	-104.449655346	-82.3933923211	-90.7615021603	
2	4	-72.3079173948	-63.3432788655	-81.7947554191	-105.188912517	-81.4739272399	-92.4354840253	
2	4	-69.4197100853	-63.9429452699	-82.840194024	-103.461782928	-80.4547352738	-89.6832007243	
2	4	-69.0733353509	-62.1448199231	-80.8724678646	-105.020529148	-80.4199202891	-92.2251153709	
2	4	-69.6782050609	-63.5761735887	-82.7327455759	-104.159866288	-82.1810638097	-91.440205612	
2	6	-68.351473588	-63.8595061284	-81.6511025282	-103.868484756	-76.2295643836	-91.6342864608	
2	6	-69.4864721759	-63.473103956	-80.17396758	-104.623671636	-76.0533520273	-92.8934721468	
2	6	-67.0403209272	-62.7462946107	-79.011906571	-104.109023783	-76.2151295304	-90.3650368425	
2	6	-67.7339681694	-65.2619698193	-81.9387916648	-103.661273917	-77.527397939	-91.8506628475	
2	6	-70.030535923	-63.3150997423	-82.1922166636	-102.758761992	-75.8317403571	-93.4519750196	
2	6	-68.1197808918	-62.7171333069	-81.8926777227	-104.536624162	-76.3535106465	-90.0854605331	
2	6	-68.2756500775	-63.9505048301	-81.1883936784	-104.922020991	-76.4850484013	-91.9306634408	
2	6	-68.7714811576	-63.6461473657	-82.547506467	-101.889167632	-75.6430709377	-91.2293964377	
2	6	-68.4644373579	-64.0073214819	-81.0842543713	-102.010629954	-75.7592755634	-93.1801247964	
2	6	-67.3675167649	-64.8565569517	-82.3441717874	-102.811845579	-75.5937257396	-91.2890111075	
2	6	-65.4192242012	-63.2835229537	-81.8799680519	-103.174845741	-77.7874590628	-90.6836029154	
2	6	-68.7470151415	-63.3206496309	-80.4941866807	-104.02541089	-76.6128658881	-92.1658684161	
